Cell_ID,Cell_Type,Disease_Status,Gene_E_Housekeeping,Gene_A_Oncogene,Gene_B_Immune,Gene_C_Stromal,Gene_D_Therapy,Pathway_Score_Inflam,UMAP_1
C0189,T_Cell,Tumor,5.701372783922578,5.887684648943027,11.922140930881627,5.937036243904467,1.9610444750049218,11.886626640483437,6.5051414479018055
C0190,T_Cell,Tumor,5.358945210987688,5.131425224402895,11.466656063771133,2.5552215938159337,2.6736053142876943,10.11017934346325,7.096961514114312
C0191,Cancer,Tumor,4.891382564846068,17.477703063084657,1.4866011834607045,5.07289377222571,10.701912894245067,8.30264160321811,1.4464830815446625
C0192,T_Cell,Tumor,4.994858012933521,3.143038689614706,12.573917700400287,2.0360393563366155,3.431591287573843,9.50173792957719,7.876295792329319
C0193,T_Cell,Healthy_Control,5.245588719445942,6.215739811751078,12.417198996549839,3.5398804353586693,1.8446176168886539,14.350198288554193,6.986488967288722
C0194,Cancer,Tumor,4.722940327679423,12.453732589496367,2.3831810563342843,3.610585220849338,9.862428373081451,5.319427331794026,1.6430446010255384
C0195,T_Cell,Tumor,5.463343701297688,3.5979869223913665,10.694206772871983,2.018775890952851,0.5420631165953009,9.55670984907743,7.301580839360217
C0196,Fibroblast,Tumor,4.538367237072895,3.1637087655044644,2.5124248663362776,12.511839442907892,2.0486707391830157,2.0175518107267556,10.523409697682542
C0197,Cancer,Tumor,5.173501241117684,14.66008622562443,3.608349669509976,2.4316737433824813,8.82897344096424,7.8988389206120315,1.8606378974915607
C0198,Fibroblast,Tumor,3.9592734688594997,4.619409101870273,4.393036687928831,12.138284351823453,2.166397820114669,4.335262723190388,11.283902697376423
C0199,Cancer,Tumor,4.709293083481772,12.701535552125318,2.258349179167076,1.3611629922809327,8.958233239972138,4.904002164397269,1.5722361052604432
C0200,Cancer,Tumor,6.120928714462655,14.75527832744259,4.077493014885003,3.0897836745931078,9.001728182656795,8.608034593095091,0.15756548015729455
C0201,T_Cell,Tumor,5.516944874876468,3.2624865298844083,12.483305283272543,3.2164066349053337,3.0531888949784545,12.70715673717282,6.467298135274939
C0202,T_Cell,Tumor,5.798665415371935,2.784937843702584,12.254585279250879,3.207998541040456,0.5243186918872904,9.075991212879186,7.130007084376987
C0203,Cancer,Tumor,4.654795179158865,13.729345223934368,1.8702166100994133,4.273620336795451,9.668585557837197,6.853344225150199,1.433414827717435
C0204,Fibroblast,Healthy_Control,5.026953964728356,2.191976770740735,1.8967843070596722,11.73527558971602,3.767574006544162,4.046857982501966,11.524288625202612
C0205,T_Cell,Tumor,5.6538865785910355,5.250499301704411,11.173339339153383,2.91584620332833,1.5807230096126066,7.866331812614146,7.529882322656779
C0206,T_Cell,Healthy_Control,5.299512410635919,3.6705099092696636,11.55995320107428,7.7727876282451165,3.378481314327108,9.080004578912114,7.241213719796382
C0207,Fibroblast,Tumor,5.234089362142779,3.699750848356851,5.106127669521479,14.44960998864798,2.3427265742246477,7.030574722126091,11.529989697585721
C0208,Fibroblast,Tumor,5.853943237584731,3.628748541728945,2.295556401561371,14.458084901485577,5.023921288210374,3.4848030846153777,11.350065844194758
C0209,Cancer,Tumor,4.484719557862965,16.8064835181192,3.6556529478633477,2.3591106411351435,8.710473350509691,10.53040341975311,1.1315901757096047
C0210,Fibroblast,Healthy_Control,4.88458708476726,6.497747676956433,2.447514962231193,13.101492399221963,4.38113576911848,3.641371940564433,10.995921725234634
C0211,Fibroblast,Tumor,4.176570071660221,6.113343902875323,3.318024059131394,11.537986771836726,2.12903469004447,3.6993752269844333,10.230800091465218
C0212,T_Cell,Healthy_Control,4.460337542211079,3.6315466764347764,11.788458111874347,4.024412728603379,3.5491287107414538,12.562274720486833,8.045375866723472
C0213,T_Cell,Tumor,5.537893450106683,2.498849623656584,12.014374880152975,5.280493314079345,1.4448887101911434,9.107734165125319,6.121872759601872
C0214,Fibroblast,Tumor,4.540131261047825,3.7236705399989165,3.208829886520408,12.041867998713624,4.073385204284196,3.318069594149278,9.541121453729946
C0215,Cancer,Tumor,5.353937549308074,14.197755925735795,2.6246825991937746,2.249816473618018,11.303370960256213,7.198298076030252,2.9844652772817835
C0216,Cancer,Tumor,5.870259618022933,15.029235676794691,3.2138846587090177,3.275648067382127,9.359224032403898,8.067574007018994,1.4350020108880492
C0217,Cancer,Tumor,4.887657621447236,14.192859315990377,4.248016980961495,3.4844063725237735,10.965501869789337,6.459792509495414,2.1263282035673647
C0218,Cancer,Tumor,5.23999122863036,12.580959521056029,2.228105253005725,2.763767337312285,9.820331547938263,5.947798413452709,2.0130574659901352
C0219,T_Cell,Healthy_Control,5.358098377269661,3.084200570936809,13.182275988663875,2.522797213513472,0.7703580449165259,11.034725773856701,7.731778747173306
C0220,Fibroblast,Tumor,4.404456949931353,2.984358529767859,2.611302221837127,12.53182281270515,3.3565904939344295,1.0,11.413793342442178
C0221,T_Cell,Tumor,4.678468423168624,4.554152029811737,11.523156215100247,3.2571327486425194,1.0461506824565427,9.893150619489134,7.418168396260729
C0222,T_Cell,Tumor,4.501209737029728,4.5948791444827215,12.57156542783139,4.025291448278999,1.3024370099387919,8.984283515617431,5.3619955364485
C0223,Cancer,Tumor,4.7158250969184685,14.818550570947695,2.5477081763190235,3.2568384415319183,9.13003973138377,5.494543297517106,0.8254662398158721
C0224,Fibroblast,Tumor,5.343579530108254,4.177455333100216,3.1567154934101325,13.154721778013567,3.217802439880543,1.9762118269107243,9.160507104012126
C0225,T_Cell,Healthy_Control,4.688398591690885,1.7745792689697482,12.062428371329066,1.8417193806812453,1.0668386595957022,11.343053832786156,6.426055439877841
C0226,Cancer,Tumor,4.957770607188363,12.002661886495908,1.4472236484804895,4.420486945894904,8.911457749701906,5.209123398956547,1.1268657696525908
C0227,Cancer,Tumor,4.483821958571624,13.55962529132417,3.2591849900667804,3.254572251221202,9.028427844779582,8.983168390489979,1.4183948083041842
C0228,Fibroblast,Tumor,5.622632708044322,3.880959563016908,1.7827564399084803,12.862319516386709,2.2604021258936187,1.2078453801304603,10.336587019079913
C0229,T_Cell,Tumor,4.711881475349468,5.901780067642178,10.827412873138034,3.6047418964509568,2.3439313574198994,10.617377893877418,6.753300657598762
C0230,Cancer,Tumor,5.791446604129179,13.852511104636054,3.2055495462341126,2.4989908216757915,10.822904130453047,5.065732860689524,1.1374757382679053
C0231,T_Cell,Tumor,5.005516008608224,2.6287163191562493,12.387544187947146,2.8822047061588094,2.805170061416187,9.751277213318172,7.241790002870677
C0232,T_Cell,Tumor,4.323704883001331,4.762135678025405,13.208399729074024,3.4317154905251845,1.8141225919799409,11.396160452515355,7.531387878860892
C0233,Fibroblast,Tumor,4.891028453137501,3.721952503347077,1.998368515236523,12.640528589162866,2.7906524027573107,5.675751742720341,11.14994532404449
C0234,Cancer,Tumor,4.474744830151411,13.237064880957092,2.2374082599355742,1.912792247271178,9.681285615818082,6.306881301001423,1.9412175897206225
C0235,Cancer,Tumor,5.276437426449202,12.085138299167943,3.309052337202036,1.8117468703952246,10.28741190216023,6.081139177658011,1.6335879177663908
C0236,T_Cell,Tumor,4.847152687960193,3.862854638304169,13.234747633408723,3.841219288316567,3.0932697047261977,13.365169011262006,7.830901867862401
C0237,Cancer,Tumor,5.056847115981856,14.069443856267789,3.0292364574350703,3.2766520599274673,9.709832335858424,7.65371514892764,2.80490282925747
C0238,T_Cell,Healthy_Control,4.79521850891314,2.609528347787503,11.140286830815368,3.2382520378248314,2.383199240300182,9.610963489350254,5.287619274059092
C0239,Fibroblast,Tumor,4.707074572538906,4.906252802209228,4.640881003913092,12.247628632490612,1.9027442349285626,6.197371612752925,11.793243302433087
C0240,Cancer,Tumor,4.514717618342642,14.74942523685878,2.613707553939415,3.2882070865005963,10.753557980717865,6.0571557361122474,0.597279457774852
C0241,Fibroblast,Tumor,5.40798794576886,3.8123601757984042,2.640282613227517,12.897044502239323,3.0528213255805374,7.734393859874506,11.130059038064635
C0242,Cancer,Tumor,4.8899911427734475,13.761276776166158,1.785799546924747,2.7105369672836392,9.035544109002823,7.387041905886239,1.6829486634473878
C0243,Fibroblast,Tumor,4.821436472796964,5.278630894413534,3.600114714110768,13.229001578695742,4.02696965371056,3.853792020559529,11.425905287827852
C0244,T_Cell,Tumor,4.8777821739823715,4.279439945582664,12.753473603825855,3.6547077847784997,0.9022578826972569,12.625474593097161,6.9643451952787885
C0245,Cancer,Tumor,4.649433433682173,12.903084707952626,2.2633009238165096,5.9332323865565035,8.36003550060429,6.5049018746125,1.4965834790230537
C0246,Cancer,Tumor,4.823042839498408,13.486200007391954,5.024677707255973,3.997417249600694,10.746386770984655,8.490266623136167,1.740377499879694
C0247,T_Cell,Tumor,5.078290034887802,4.583645776522225,11.352207753436685,4.406514968326879,2.22528082012868,11.229037991030435,6.757700719981811
C0248,Cancer,Tumor,4.487546834034855,11.791965666422445,3.486453957204944,4.784869951680768,8.920996645449781,5.108099351886748,0.170381323860344
C0249,Cancer,Tumor,4.5528285056539906,12.671418206655956,3.060342882786282,2.5663538223711364,10.194009531207744,5.597113113716442,1.498772441582781
C0250,Fibroblast,Tumor,5.708455172290659,4.796761896873739,1.4746946933914362,12.974922037757203,4.160628489150919,5.106821519814105,10.475819962009378
C0251,T_Cell,Tumor,4.7983748847470125,5.806673518228094,12.39559570326747,2.4486025361068453,2.097850221349342,11.964506966273218,6.416001423699585
C0252,T_Cell,Tumor,4.708850459323937,5.424229399813302,12.29807063741727,2.6376540656644085,5.280616025786478,10.415349573090428,6.347902659157276
C0253,Cancer,Tumor,4.351017590895385,15.178598888394681,1.6041224627364015,2.870330781092766,9.159116029242117,5.626605253516568,0.12012240362546378
C0254,T_Cell,Tumor,5.4157912172175715,3.9257945528194504,13.669464043313482,2.616779670883354,0.5,11.31204182119518,6.720229978519171
C0255,Fibroblast,Healthy_Control,4.47780390634509,2.578705067754166,3.302423910834574,13.567637267633572,1.8002796678263235,4.762140116707588,11.00055878805671
C0256,Fibroblast,Healthy_Control,4.967602272252356,3.4874962999894072,4.255587273138112,13.824748536715662,1.3514690783259513,3.6094606026316542,11.537607286566544
C0257,T_Cell,Healthy_Control,4.1957369110587015,1.8175303318485665,10.630514985018033,2.142034795351272,4.6984999500296984,9.11587276086631,6.586489822609035
C0258,Fibroblast,Tumor,5.3982594869538705,6.003238595828357,2.49106079964767,12.983665118327389,2.8414894460788434,2.8000421952726127,12.104261306160259
C0259,Fibroblast,Tumor,5.59490152079295,2.7846192040441236,4.175136941928667,12.994577026373324,5.340667713560164,7.487357266735364,11.40863031175824
C0260,Fibroblast,Tumor,5.221550054945028,3.086516920727686,1.7106542099868172,12.026535865040648,2.5366555515893663,3.238306892542905,10.215239828867297
C0261,T_Cell,Tumor,4.269071216328321,5.498657072455323,11.514883300404135,2.564538284874501,1.121549726267617,11.745895255918093,6.658200959892742
C0262,T_Cell,Tumor,5.409357904862605,2.085117462433217,12.247480721621384,4.429919230756451,0.6231392818283454,11.470260901630613,8.41508055128659
C0263,Cancer,Tumor,4.581074471656728,12.43286299245647,1.5387414001948847,4.4109460585817715,9.502145855029788,4.368921727391998,2.0319666928655633
C0264,T_Cell,Healthy_Control,4.426710365287378,4.127651695492987,10.853393659365583,1.9233336744792577,2.743257114895925,12.202912591950996,6.631180965373703
C0265,Cancer,Tumor,4.788475013254097,14.523410029915226,4.457315531509704,3.875170647344696,9.645935018658905,7.821353633240423,2.124859310268427
C0266,Fibroblast,Healthy_Control,4.778975911116572,3.6491629997314083,2.901828142284417,12.027967932333297,1.6945081143349865,6.075419612627355,10.117148518773094
C0267,Fibroblast,Tumor,4.73074863943377,3.6925947182777863,4.169851664428681,12.896052015356155,3.5181370713319926,3.9564531049563407,10.613125970477322
C0268,Fibroblast,Tumor,5.649197312492168,5.933360193407729,3.019342095705656,13.205118868045243,3.7366882998643534,5.268702310723071,9.369038704309977
C0269,Fibroblast,Healthy_Control,6.080853693880684,4.717697536810578,6.316077992651267,14.255237269066296,2.3963457728300916,6.718405094465221,11.422593425992785
C0270,Cancer,Tumor,4.340065914867746,14.491999096228929,3.2816337446250494,3.123610779031905,9.300912902146818,7.374374491948969,0.6841090280184047
C0271,T_Cell,Tumor,4.644811495074233,4.9622534792381785,13.297756708509255,2.3612602816226667,0.6340974591895212,9.62185498974966,6.943595655373934
C0272,T_Cell,Tumor,5.0465360919138815,3.3584236178632105,11.627555993394402,2.231100953886551,2.489639408148369,8.834771914722925,5.917495126622102
C0273,Fibroblast,Healthy_Control,4.785965371884606,8.2382542906127,3.0475358747518686,13.501517842797542,2.449449583226116,7.174437780480064,11.140291138543372
C0274,Cancer,Tumor,5.1774016035805674,11.621715861546832,3.5053090591005107,2.6802215199230512,8.192937989815864,4.3575334430716985,1.4480903161025152
C0275,T_Cell,Tumor,5.451187737258074,6.355652134574581,12.699287480304639,2.889098123816253,0.7574842753940647,13.404171327100777,5.968314105704342
C0276,T_Cell,Tumor,5.361334981240427,5.1951824907873165,11.810256757171842,4.575531800907357,2.4158422551130805,14.906728966839896,6.665863242358591
C0277,Fibroblast,Tumor,5.287177187848506,4.0982863003086285,2.848586311317523,13.827369469244598,2.5470842869312884,4.337871008872614,11.09323807907929
C0278,T_Cell,Healthy_Control,5.870617104804325,3.855633982115137,12.349635699656265,5.61940873480154,0.9686942830525407,14.22652054752644,7.3116263800287
C0279,Cancer,Tumor,4.245939515869729,13.53984034598515,3.348921836685285,2.357850296703818,9.896180541194038,7.779258652428793,2.608311158053268
C0280,Cancer,Tumor,5.766732274941124,15.588792771492514,2.0405214914998338,2.613696614694217,9.166815669501752,6.7033409776466515,2.352512362493716
C0281,T_Cell,Tumor,4.77439028122538,3.691548286796755,12.061646402476331,3.519891285698011,1.3101030659027626,11.318749358391159,6.513464451607704
C0282,Cancer,Tumor,5.380493205503064,12.876220870571563,3.158360148708685,6.07108265853174,9.607637682829937,6.123487740394307,1.0049265538157033
C0283,Cancer,Tumor,4.489548570967675,15.194947627876958,2.073060756643697,2.540101146311809,11.918632781196656,5.904769792605062,0.4985522355321228
C0284,Cancer,Tumor,4.5441423587567815,16.6549148560613,3.8190030228707528,3.353478996161349,11.911087247684844,7.263935647414699,0.793182690736751
C0285,Cancer,Tumor,5.314876829841344,11.861635396600619,3.2540682499641274,5.143119530624391,8.500954505709895,6.7965414807392515,2.1021087870413284
C0286,T_Cell,Tumor,4.10444007498164,8.806629937836497,15.06445164004965,3.3663719661329066,1.7869849950049175,17.994128036250665,5.8876185072014575
C0287,Cancer,Tumor,5.491277505338443,12.571393360975815,2.822119591510043,4.651725118874319,8.776341944752419,8.165822624649026,1.3915502574468512
C0288,Fibroblast,Tumor,5.641476382312034,2.6436824527533243,4.115274590023475,16.358379419462505,2.0153894060750583,4.392637142532836,10.78891497057551
C0289,Cancer,Tumor,5.064204288295893,12.384386034026576,3.390333636648457,3.653115574457855,8.556671542182169,7.348897260762376,0.9695162351589868
C0290,Cancer,Tumor,5.046039110552924,13.746470373063751,5.310136574304148,3.8575784939295112,9.147430892197011,8.243959880442963,0.588377461388173
C0291,Fibroblast,Tumor,4.578202346038846,2.354452317617636,2.0773295865385193,14.241314870426852,1.932132202593916,4.500389938606277,9.673954163205032
C0292,Fibroblast,Tumor,5.321418920186528,2.4605016028477373,2.4233639777712552,12.449042589217926,3.970194815865373,1.0,10.094671408826402
C0293,T_Cell,Tumor,5.150752512781434,2.917553103546401,11.10056863399244,2.020356554200639,1.1654918040210887,12.651610454798666,6.941827139119287
C0294,T_Cell,Tumor,4.538249405628947,3.9382199820889388,11.774971657417158,3.490403607181209,0.5133579398083572,9.783571036782114,7.418360136985362
C0295,T_Cell,Healthy_Control,4.784646260389612,4.0783630638366,10.975565263364349,2.6879796447456283,1.8434422544320146,9.42788726725088,8.12835205402687
C0296,Fibroblast,Tumor,4.896735820580847,5.875148437802215,1.7342518537478677,14.702798093054618,2.687207387919572,1.3158629582888348,11.234138339977486
C0297,Cancer,Tumor,4.784015226972223,15.8262340789611,1.4239547335690195,3.6765408209252834,9.612704376917232,6.119160969196159,1.91494345446482
C0298,Fibroblast,Tumor,4.342761778627134,5.431243492403838,1.3946578501947888,14.676303768852652,3.469231970071559,1.723805441444589,12.125751232486268
